Number of Images: 2
opening  /proj3/Slimer/Slimer_mk2/7_10_2013/no_source_7_10_2013_200msec/no_source_7_10_2013_200msec001t11118.tif
opening  /proj3/Slimer/Slimer_mk2/7_10_2013/no_source_7_10_2013_200msec/no_source_7_10_2013_200msec001t01118.tif
preparing to cycle
DBSCAN maxCounts: 0.0
DBSCAN maxCounts: 0.0
done with cycle
         11305648 function calls (11301641 primitive calls) in 55.320 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 __init__.py:705(__setitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:71(ProcessError)
        1    0.000    0.000    0.001    0.001 __init__.py:71(search_function)
       52    0.000    0.000    0.000    0.000 __init__.py:721(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:74(BufferTooShort)
        1    0.000    0.000    0.103    0.103 __init__.py:746(rc_params)
        1    0.001    0.001    0.002    0.002 __init__.py:761(rc_params_from_file)
        1    0.000    0.000    0.000    0.000 __init__.py:77(TimeoutError)
        3    0.000    0.000    0.000    0.000 __init__.py:78(CFUNCTYPE)
        2    0.004    0.002    0.010    0.005 __init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:80(AuthenticationError)
       10    0.000    0.000    0.000    0.000 __init__.py:81(_decorate_fun)
        1    0.000    0.000    0.000    0.000 __init__.py:810(StreamHandler)
        1    0.009    0.009    0.084    0.084 __init__.py:83(<module>)
      578    0.007    0.000    0.556    0.001 __init__.py:84(open_resource)
        1    0.006    0.006    0.006    0.006 __init__.py:88(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:881(FileHandler)
        2    0.015    0.007    0.677    0.338 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:945(PlaceHolder)
        1    0.000    0.000    0.000    0.000 __init__.py:954(rc_context)
        1    0.008    0.008    0.043    0.043 __init__.py:96(<module>)
       16    0.000    0.000    0.000    0.000 __init__.py:98(_update_doc)
        2    0.023    0.011    0.237    0.118 __init__.py:99(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:992(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:997(__init__)
        5    0.000    0.000    0.000    0.000 _abcoll.py:128(__subclasshook__)
        5    0.000    0.000    0.000    0.000 _abcoll.py:24(_hasattr)
       14    0.000    0.000    0.000    0.000 _abcoll.py:26(<genexpr>)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:14(Storage)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:149(AdaptiveStepsize)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:216(RandomDisplacement)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:230(MinimizerWrapper)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:246(Metropolis)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:36(BasinHoppingRunner)
        1    0.000    0.000    0.000    0.000 _binned_statistic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cm.py:45(cubehelix)
        1    0.000    0.000    0.000    0.000 _cm.py:5(<module>)
        3    0.000    0.000    0.000    0.000 _cm.py:84(get_color_function)
        1    0.000    0.000    0.000    0.000 _compat.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _components.py:1(<module>)
        1    0.002    0.002    0.005    0.005 _csgraph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:148(DataSource)
        1    0.005    0.005    0.009    0.009 _datasource.py:33(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:47(_FileOpeners)
        1    0.000    0.000    0.000    0.000 _datasource.py:482(Repository)
        1    0.000    0.000    0.000    0.000 _datasource.py:70(__init__)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _endian.py:26(_swapped_meta)
        1    0.000    0.000    0.000    0.000 _endian.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _endian.py:49(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 _feature_agglomeration.py:17(AgglomerationTransform)
        1    0.000    0.000    0.000    0.000 _feature_agglomeration.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _import_tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _import_tools.py:334(PackageLoaderDebug)
        1    0.000    0.000    0.000    0.000 _import_tools.py:6(PackageLoader)
       40    0.000    0.000    0.000    0.000 _inspect.py:118(getargspec)
       40    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
       74    0.000    0.000    0.000    0.000 _inspect.py:150(strseq)
       31    0.000    0.000    0.001    0.000 _inspect.py:157(formatargspec)
        3    0.000    0.000    0.000    0.000 _inspect.py:159(<lambda>)
        1    0.000    0.000    0.000    0.000 _inspect.py:160(<lambda>)
       43    0.000    0.000    0.000    0.000 _inspect.py:161(<lambda>)
       40    0.000    0.000    0.000    0.000 _inspect.py:24(isfunction)
       31    0.000    0.000    0.000    0.000 _inspect.py:37(iscode)
       31    0.000    0.000    0.000    0.000 _inspect.py:59(getargs)
        1    0.000    0.000    0.000    0.000 _inspect.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _internal.py:191(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 _internal.py:212(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 _internal.py:219(_ctypes)
        1    0.002    0.002    0.008    0.008 _internal.py:4(<module>)
        1    0.000    0.000    0.001    0.001 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:145(LineSplitter)
        1    0.000    0.000    0.000    0.000 _iotools.py:236(NameValidator)
        1    0.000    0.000    0.000    0.000 _iotools.py:428(ConverterError)
        1    0.000    0.000    0.000    0.000 _iotools.py:435(ConverterLockError)
        1    0.000    0.000    0.000    0.000 _iotools.py:442(ConversionWarning)
        1    0.000    0.000    0.000    0.000 _iotools.py:456(StringConverter)
        1    0.000    0.000    0.000    0.000 _laplacian.py:3(<module>)
     1341    0.000    0.000    0.000    0.000 _mathtext_data.py:1767(<genexpr>)
        1    0.001    0.001    0.001    0.001 _mathtext_data.py:3(<module>)
        2    0.000    0.000    0.057    0.029 _methods.py:100(_std)
       22    0.000    0.000    0.009    0.000 _methods.py:16(_sum)
       47    0.000    0.000    0.002    0.000 _methods.py:20(_prod)
     2024    0.002    0.000    0.013    0.000 _methods.py:24(_any)
       21    0.000    0.000    0.000    0.000 _methods.py:28(_all)
     1323    0.009    0.000    0.014    0.000 _methods.py:32(_count_reduce_items)
        1    0.000    0.000    0.000    0.000 _methods.py:4(<module>)
     1319    0.035    0.000    4.303    0.003 _methods.py:42(_mean)
        4    0.027    0.007    0.060    0.015 _methods.py:60(_var)
        4    0.000    0.000    0.001    0.000 _methods.py:8(_amax)
        1    0.007    0.007    0.012    0.012 _minimize.py:8(<module>)
        1    0.000    0.000    0.000    0.000 _ode.py:103(ode)
        1    0.004    0.004    0.004    0.004 _ode.py:39(<module>)
        1    0.000    0.000    0.000    0.000 _ode.py:412(complex_ode)
        1    0.000    0.000    0.000    0.000 _ode.py:507(IntegratorConcurrencyError)
        1    0.000    0.000    0.000    0.000 _ode.py:520(IntegratorBase)
        1    0.000    0.000    0.000    0.000 _ode.py:567(vode)
        1    0.000    0.000    0.000    0.000 _ode.py:721(zvode)
        1    0.000    0.000    0.000    0.000 _ode.py:835(dopri5)
        1    0.000    0.000    0.000    0.000 _ode.py:904(dop853)
        1    0.000    0.000    0.000    0.000 _ode.py:951(lsoda)
        1    0.001    0.001    0.004    0.004 _plotutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:15(Gcf)
        1    0.005    0.005    0.005    0.005 _pylab_helpers.py:3(<module>)
        1    0.003    0.003    0.054    0.054 _root.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _support.py:1(<module>)
        1    0.002    0.002    0.018    0.018 _tukeylambda_stats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _util.py:22(__init__)
        1    0.000    0.000    0.000    0.000 _util.py:4(DeprecatedImport)
        1    0.002    0.002    0.002    0.002 _validation.py:1(<module>)
       20    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
       20    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
       20    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
      236    0.001    0.000    0.001    0.000 _weakrefset.py:36(__init__)
       20    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
       36    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
       52    0.000    0.000    0.000    0.000 _weakrefset.py:68(__contains__)
       35    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
       13    0.000    0.000    0.001    0.000 abc.py:105(register)
       16    0.000    0.000    0.000    0.000 abc.py:128(__instancecheck__)
    22/18    0.000    0.000    0.001    0.000 abc.py:148(__subclasscheck__)
       47    0.000    0.000    0.000    0.000 abc.py:15(abstractmethod)
       74    0.002    0.000    0.008    0.000 abc.py:86(__new__)
      125    0.000    0.000    0.001    0.000 abc.py:89(<genexpr>)
        1    0.003    0.003    0.209    0.209 add_newdocs.py:9(<module>)
        1    0.000    0.000    0.000    0.000 affinity_propagation_.py:188(AffinityPropagation)
        1    0.000    0.000    0.000    0.000 affinity_propagation_.py:4(<module>)
        1    0.000    0.000    0.000    0.000 afm.py:336(AFM)
        1    0.003    0.003    0.004    0.004 afm.py:35(<module>)
        1    0.000    0.000    0.000    0.000 algorithms.py:4(<module>)
        1    0.000    0.000    0.000    0.000 anneal.py:117(cauchy_sa)
        1    0.000    0.000    0.000    0.000 anneal.py:130(boltzmann_sa)
        1    0.000    0.000    0.000    0.000 anneal.py:144(_state)
        1    0.000    0.000    0.000    0.000 anneal.py:16(base_schedule)
        1    0.000    0.000    0.000    0.000 anneal.py:4(<module>)
        1    0.000    0.000    0.000    0.000 anneal.py:94(fast_sa)
        3    0.014    0.005    0.026    0.009 api.py:3(<module>)
        1    0.017    0.017    0.101    0.101 api.py:4(<module>)
        1    0.001    0.001    0.001    0.001 arpack.py:13(<module>)
        1    0.000    0.000    0.000    0.000 arpack.py:276(ArpackError)
        1    0.000    0.000    0.000    0.000 arpack.py:285(ArpackNoConvergence)
        1    0.000    0.000    0.000    0.000 arpack.py:289(ArpackError)
        1    0.000    0.000    0.000    0.000 arpack.py:298(ArpackNoConvergence)
        1    0.000    0.000    0.000    0.000 arpack.py:303(_ArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:316(_ArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:372(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:387(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:589(_UnsymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:604(_UnsymmetricArpackParams)
        1    0.002    0.002    0.002    0.002 arpack.py:7(<module>)
        1    0.000    0.000    0.000    0.000 arpack.py:891(SpLuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:905(SpLuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:912(LuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:925(LuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:926(IterInv)
        1    0.000    0.000    0.000    0.000 arpack.py:939(IterInv)
        1    0.000    0.000    0.000    0.000 arpack.py:956(IterOpInv)
        1    0.000    0.000    0.000    0.000 arpack.py:969(IterOpInv)
        1    0.000    0.000    0.000    0.000 array.py:11(<module>)
       14    0.000    0.000    0.000    0.000 array.py:21(_sparse_op_wrap)
        4    0.000    0.000    0.001    0.000 array.py:214(_g_open)
        2    0.002    0.001    0.002    0.001 array.py:3(<module>)
        1    0.000    0.000    0.000    0.000 array.py:34(Array)
        4    0.000    0.000    0.000    0.000 array.py:342(_interpret_indexing)
        1    0.000    0.000    0.000    0.000 array.py:589(__getitem__)
        3    0.000    0.000    0.000    0.000 array.py:635(__setitem__)
        3    0.000    0.000    0.000    0.000 array.py:689(_checkShape)
        1    0.000    0.000    0.000    0.000 array.py:711(_readSlice)
        3    0.000    0.000    0.000    0.000 array.py:758(_writeSlice)
        3    0.000    0.000    0.000    0.000 array.py:85(_getnrows)
        1    0.000    0.000    0.000    0.000 array.py:857(ImageArray)
        1    0.000    0.000    0.000    0.000 array.py:89(SparseArray)
        4    0.000    0.000    0.000    0.000 array.py:94(_getrowsize)
        1    0.000    0.000    0.000    0.000 array_printer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 arraypad.py:4(<module>)
       20    0.000    0.000    0.000    0.000 arrayprint.py:335(array2string)
        1    0.002    0.002    0.003    0.003 arrayprint.py:4(<module>)
        1    0.000    0.000    0.000    0.000 arrayprint.py:523(FloatFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:635(IntegerFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:655(LongFloatFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:685(LongComplexFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:696(ComplexFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:712(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:740(TimedeltaFormat)
        1    0.002    0.002    0.003    0.003 arraysetops.py:25(<module>)
        1    0.000    0.000    0.000    0.000 arrayterator.py:21(Arrayterator)
        1    0.005    0.005    0.005    0.005 arrayterator.py:9(<module>)
        1    0.002    0.002    0.010    0.010 artist.py:1(<module>)
       11    0.000    0.000    0.025    0.002 artist.py:1237(kwdoc)
       27    0.000    0.000    0.000    0.000 artist.py:28(allow_rasterization)
        1    0.000    0.000    0.000    0.000 artist.py:65(Artist)
        1    0.000    0.000    0.001    0.001 artist.py:793(ArtistInspector)
       11    0.000    0.000    0.008    0.001 artist.py:799(__init__)
       11    0.003    0.000    0.008    0.001 artist.py:817(get_aliases)
      399    0.002    0.000    0.007    0.000 artist.py:845(get_valid_values)
       11    0.004    0.000    0.007    0.001 artist.py:873(_get_setters_and_targets)
     1409    0.001    0.000    0.002    0.000 artist.py:905(is_alias)
      399    0.000    0.000    0.000    0.000 artist.py:915(aliased_name)
       11    0.001    0.000    0.016    0.001 artist.py:950(pprint_setters)
        1    0.000    0.000    0.000    0.000 ascii.py:13(Codec)
        1    0.000    0.000    0.000    0.000 ascii.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 ascii.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 ascii.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 ascii.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 ascii.py:34(StreamConverter)
        1    0.000    0.000    0.000    0.000 ascii.py:41(getregentry)
        1    0.000    0.000    0.000    0.000 ascii.py:8(<module>)
        1    0.000    0.000    0.000    0.000 ast.py:100(AssList)
        1    0.000    0.000    0.000    0.000 ast.py:1011(Or)
        1    0.000    0.000    0.000    0.000 ast.py:1027(Pass)
        1    0.000    0.000    0.000    0.000 ast.py:1040(Power)
        1    0.000    0.000    0.000    0.000 ast.py:1055(Print)
        1    0.000    0.000    0.000    0.000 ast.py:1077(Printnl)
        1    0.000    0.000    0.000    0.000 ast.py:1099(Raise)
        1    0.000    0.000    0.000    0.000 ast.py:1126(Return)
        1    0.000    0.000    0.000    0.000 ast.py:1140(RightShift)
        1    0.000    0.000    0.000    0.000 ast.py:1155(Set)
        1    0.000    0.000    0.000    0.000 ast.py:116(AssName)
        1    0.000    0.000    0.000    0.000 ast.py:1171(Slice)
        1    0.000    0.000    0.000    0.000 ast.py:1199(Sliceobj)
        1    0.000    0.000    0.000    0.000 ast.py:1215(Stmt)
        1    0.000    0.000    0.000    0.000 ast.py:1231(Sub)
        1    0.000    0.000    0.000    0.000 ast.py:1246(Subscript)
        1    0.000    0.000    0.000    0.000 ast.py:1269(TryExcept)
        1    0.000    0.000    0.000    0.000 ast.py:1294(TryFinally)
        1    0.000    0.000    0.000    0.000 ast.py:1309(Tuple)
        1    0.000    0.000    0.000    0.000 ast.py:131(AssTuple)
        2    0.000    0.000    0.000    0.000 ast.py:1310(__init__)
        1    0.000    0.000    0.000    0.000 ast.py:1325(UnaryAdd)
        1    0.000    0.000    0.000    0.000 ast.py:1339(UnarySub)
        1    0.000    0.000    0.000    0.000 ast.py:1353(While)
        1    0.000    0.000    0.000    0.000 ast.py:1378(With)
        1    0.000    0.000    0.000    0.000 ast.py:1403(Yield)
        1    0.000    0.000    0.000    0.000 ast.py:147(Assert)
        1    0.000    0.000    0.000    0.000 ast.py:169(Assign)
        1    0.000    0.000    0.000    0.000 ast.py:190(AugAssign)
